ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,foul_committed_offensive,injury_stoppage_in_chain,pass_outswinging,pass_miscommunication,bad_behaviour_card,ball_recovery_offensive,pass_straight,50_50,foul_committed_penalty,foul_won_penalty,goalkeeper_punched_out,shot_open_goal,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,shot_saved_off_target,shot_saved_to_post,block_save_block,dribble_no_touch,shot_redirect,shot_follows_dribble,goalkeeper_success_in_play,goalkeeper_lost_in_play,half_start_late_video_start,player_off_permanent,goalkeeper_lost_out,half_end_early_video_end,goalkeeper_success_out
,,,,,,,,,,,,,,,,,1.530291,,,,,,,,,,,,218e34ca-5677-4e80-b007-b2cb407f0580,1490,,"[64.6, 44.4]",3773586,35,,,,,0.19531944,e58c3c97-915e-4fed-907e-9af5c2992117,Right Foot,,,,"[92.4, 49.9]",,High Pass,,28.338842,,,Lionel Andrés Messi Cuccittini,True,,Through Ball,True,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,56,Barcelona,217,['9fa5f42f-4138-4fb1-bd82-47104563a4df'],21,,,,,,,,,,,,,,,,Barcelona,217,00:35:21.418,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,3.393351,,,,,,,,,,,,c2d9a4ce-0131-46df-b2ff-a49e85639c5c,1560,,"[77.3, 60.0]",3773586,37,,,,,-0.02163124,,Right Foot,,,,"[118.9, 59.1]",,High Pass,,41.609734,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,62,Barcelona,217,['541b04f6-3164-4d38-88e8-eb7c51ada30f'],11,,,,,,,,,,,,,,,,Barcelona,217,00:37:11.316,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.541543,,,,,,,,,,,,5f500733-7c4d-4a6f-932b-4f7417cf807c,1653,,"[71.1, 32.8]",3773586,39,,,,,0.94200003,,Right Foot,,,,"[77.5, 41.6]",,Ground Pass,,10.881176,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,65,Barcelona,217,['7270fd2b-f083-4532-98da-dd5eb6e7dfd3'],8,,,,,,,,,,,,,,,,Barcelona,217,00:39:08.485,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.95081,,,,,,,,,,,,e9e59aa6-0905-4a0d-85cd-94a44d5c6415,1734,,"[87.5, 23.1]",3773586,40,,,,,1.5707964,,Right Foot,,,,"[87.5, 32.1]",,Ground Pass,,9.0,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,69,Barcelona,217,['e3b0f5f6-9db5-4647-8cb8-f62cd08f976e'],47,,,,,,,,,,,,,,,,Barcelona,217,00:40:47.575,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.094672,,,,,,,,,,,,4f43d16e-6f38-4abc-ab12-bb4ba9b726fd,1779,,"[78.2, 40.2]",3773586,41,,,,,-1.186527,,Right Foot,,,,"[85.6, 21.9]",,Ground Pass,,19.739553,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,69,Barcelona,217,['f9b89be5-ed0e-4b73-8786-56fd4a8169b4'],12,,,,,,,,,,,,,,,,Barcelona,217,00:41:12.981,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.179355,,,,,,,,,,,,c8e60ae3-bb0e-403f-a5d8-3525e7d83175,1815,,"[30.0, 52.7]",3773586,42,,,,,-0.62195694,,Right Foot,,,,"[46.6, 40.8]",,Low Pass,,20.42474,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,72,Barcelona,217,['de8fad1c-a7da-44a8-b359-f03456595164'],24,,,,,,,,,,,,,,,,Barcelona,217,00:42:24.222,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.913332,,,,,,,,,,,,54f114c9-5ce0-49e7-abdb-52dd3973bbd7,1851,,"[94.8, 33.8]",3773586,43,,,,,1.9912016,,Right Foot,,,,"[91.0, 42.3]",,Ground Pass,,9.310746,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,73,Barcelona,217,"['7bc88710-7090-4421-8faf-bc8f9002cad0', 'b4ef0f31-ed58-4577-af6b-6fb03905c9d2']",28,,,,,,,,,,,,,,,,Barcelona,217,00:43:28.700,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.852544,,,,,,,,,,,,92a84c3d-25ec-4fab-a210-24ea70e7cb64,1911,,"[70.9, 53.8]",3773586,44,,,,,-0.64805686,,Right Foot,,,,"[84.9, 43.2]",,Ground Pass,,17.560183,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,76,Barcelona,217,['28037c25-d8a0-4b9b-a4a4-f1789c53fb6e'],58,,,,,,,,,,,,,,,,Barcelona,217,00:44:58.935,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.107777,,,,,,,,,,,,a38d0d66-2bb1-469d-b9bb-6c2bd148815a,2047,,"[67.8, 25.8]",3773586,47,,,,,1.69142,,Right Foot,,,,"[66.2, 39.0]",,Ground Pass,,13.296617,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,80,Barcelona,217,['f7fa5d44-6cad-4e45-96a6-790e7c1e459a'],39,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.484,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.246632,,,,,,,,,,,,316bab02-4b8a-4788-a8aa-769f4e4a38da,2082,,"[55.3, 39.9]",3773586,48,,,,,-0.26899427,,Right Foot,,,,"[73.8, 34.8]",,Ground Pass,,19.190102,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,81,Barcelona,217,['19eeac51-1b29-403d-8f67-f3e5971bbb96'],21,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.565,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.448155,,,,,,,,,,,,2d5283fc-7d37-4b7c-aa33-dec8c618a792,2100,,"[83.0, 58.0]",3773586,48,,,,,-1.4903253,,Right Foot,,,,"[84.0, 45.6]",,Ground Pass,,12.440257,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,81,Barcelona,217,['fdd0f0c2-040f-454a-81fa-d1266117ab78'],36,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.718,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.075961,,,,,,,,,,,,a69ee971-a764-4fab-a80c-b206b0b3ae46,2162,,"[63.2, 34.8]",3773586,49,,,,,0.4777312,,Left Foot,,,,"[77.3, 42.1]",,Ground Pass,,15.877657,,Incomplete,Lionel Andrés Messi Cuccittini,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,85,Barcelona,217,"['db27b569-3a81-499b-8a01-3a1287695d40', 'e5fa35c7-5386-4abb-a526-a79a9552c96d']",56,,,,,,,,,,,,,,,,Barcelona,217,00:04:56.291,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.191348,,,,,,,,,,,,dca1cd24-e70f-413e-9b4d-98db63a44de4,2326,,"[71.6, 26.0]",3773586,52,,,,,0.82099956,,Right Foot,,,,"[89.2, 44.9]",,Ground Pass,,25.825762,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,89,Barcelona,217,['65316517-e9ff-458c-b771-345a9abcc60d'],1,,,,,,,,,,,,,,,,Barcelona,217,00:07:01.835,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.891903,,,,,,,,,,,,c71fdbfe-2abb-4335-95a1-1db63a2eebdc,2418,,"[62.7, 55.3]",3773586,54,,,,,1.2088376,,Right Foot,,,,"[70.5, 75.9]",,Low Pass,,22.027256,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,92,Barcelona,217,['613d620f-2bd3-4f11-81b4-0804ee0fe1b1'],43,,,,,,,,,,,,,,,,Barcelona,217,00:09:43.372,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.035427,,,,,,,,,,,,54b5ea37-ad30-48ec-984c-13459c8a1cf0,2443,,"[63.8, 34.7]",3773586,55,,,,,0.5976362,,Left Foot,,,,"[75.7, 42.8]",,Ground Pass,,14.395138,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,95,Barcelona,217,['f2fc2d4a-8545-4aef-91cf-357333897acd'],4,,,,,,,,,,,,,,,,Barcelona,217,00:10:04.272,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.639929,,,,,,,,,,,,ced28106-f0d4-4aad-aac1-c27421dde37a,2464,,"[75.2, 37.9]",3773586,55,,,,,-0.024994794,,Right Foot,,,,"[87.2, 37.6]",,Ground Pass,,12.00375,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,95,Barcelona,217,['5d9a5045-c1de-4206-93c3-577b6fc2229b'],24,,,,,,,,,,,,,,,,Barcelona,217,00:10:24.365,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.82996,,,,,,,,,,,,de3ebd64-0191-40f3-9f65-b283265a1b91,2551,,"[61.3, 57.5]",3773586,56,,,,,0.04790852,,Right Foot,,,,"[75.9, 58.2]",,Ground Pass,,14.616771,,Incomplete,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Barcelona,217,"['3de571b7-e804-4929-ab32-ee6c713a771a', '964be8bd-b947-48e4-a701-70bb384d970a']",45,,,,,,,,,,,,,,,,Barcelona,217,00:11:45.013,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.285264,,,,,,,,,,,,3a845588-ab01-4d1b-b286-4d42699868f5,2625,,"[77.8, 28.4]",3773586,57,,,,,0.5600556,,Right Foot,,,,"[96.3, 40.0]",,Ground Pass,,21.83598,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Barcelona,217,['302aa497-4e31-4a87-994d-72f08b5cef3b'],27,,,,,,,,,,,,,,,,Barcelona,217,00:12:27.272,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.872617,,,,,,,,,,,,36a68a57-bab6-4f69-be06-e0b18a218a5b,2741,,"[83.5, 54.6]",3773586,59,,,,,-1.4860938,,Right Foot,,,,"[85.3, 33.4]",,Ground Pass,,21.276278,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,101,Barcelona,217,['ec0fd1fa-accb-415c-956d-2af4b1cba7d7'],47,,,,,,,,,,,,,,,,Barcelona,217,00:14:47.162,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.066443,,,,,,,,,,,,120a67b8-fb0e-4864-9b27-ead85a20d226,3120,,"[74.9, 39.3]",3773586,69,,,,,1.1548512,,Right Foot,,,,"[82.1, 55.6]",,Ground Pass,,17.819372,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,115,Barcelona,217,['fa2921d7-c644-42c6-9538-8b17c96402fc'],29,,,,,,,,,,,,,,,,Barcelona,217,00:24:29.752,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.788294,,,,,,,,,,,,bc5ed0f5-7ab4-4029-a2ea-614484a8ffc7,3276,,"[54.1, 43.7]",3773586,72,,,,,0.6614364,,Left Foot,,,,"[71.7, 57.4]",,Ground Pass,,22.303587,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,121,Barcelona,217,['7b9cbe7b-0b39-406c-a952-5e5b148475fb'],37,,,,,,,,,,,,,,,,Barcelona,217,00:27:37.938,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.772584,,,,,,,,,,,,87d0fc9b-3284-4d27-a90e-4a5c5486e094,3429,,"[83.9, 39.3]",3773586,76,,,,,-0.5633163,,Right Foot,,,,"[91.5, 34.5]",,Ground Pass,,8.988882,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,126,Barcelona,217,['8721a955-794d-4ba4-9665-2ff5da290310'],23,,,,,,,,,,,,,,,,Barcelona,217,00:31:23.470,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.906304,,,,,,,,,,,,1d4aef11-2d99-437e-b3c5-dfa33afcdcef,3467,,"[37.3, 38.8]",3773586,79,,True,,,0.28762978,,Right Foot,,,,"[61.3, 45.9]",,Ground Pass,,25.028185,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,129,Barcelona,217,['0c0ac29c-1a0b-47ce-bcda-9a4e9f39a6ec'],43,,,,,,,,,,,,,,,,Barcelona,217,00:34:43.396,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.463998,,,,,,,,,,,,6b70ae9b-ac9a-4243-9cf3-3b911e9fe662,20,,"[45.4, 56.1]",3773372,0,,,,,0.04303561,,Right Foot,,,,"[66.3, 57.0]",,Ground Pass,,20.919369,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,"['4d8e8403-12ec-47ef-9d7d-b290f91bf955', 'bd30b9ad-997c-4336-8182-c2c46c79dcd2']",11,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.980,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.36255,,,,,,,,,,,,90ce9e30-1534-412f-9d63-8c1335d9e08b,297,,"[57.3, 51.9]",3773372,5,,,,,0.7501187,,Left Foot,,,,"[70.5, 64.2]",,Ground Pass,,18.04245,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,45,Barcelona,217,"['47fa2ecd-932e-4654-81d3-a02018d126b6', 'aac21e6c-e2dd-43fc-a716-73faf470a106']",24,,,,,,,,,,,,,,,,Barcelona,217,00:05:24.302,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.589562,,,,,,,,,,,,82cc6b2e-ba79-48ee-b3f0-8d641b5c86a7,911,,"[50.7, 32.1]",3773372,19,,,,,1.581406,,Left Foot,,,,"[50.3, 69.8]",,Ground Pass,,37.70212,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,71,Barcelona,217,['c256b0be-1005-4b46-984d-8995e927d165'],18,,,,,,,,,,,,,,,,Barcelona,217,00:19:18.591,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.986021,,,,,,,,,,,,16937fd9-f01c-41e2-8fd5-e2c17186c33e,987,,"[78.5, 49.6]",3773372,20,,,,,-0.47166884,,Right Foot,,,,"[93.4, 42.0]",,Ground Pass,,16.726326,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,71,Barcelona,217,['2405e4b0-f047-4046-a481-96e226c60930'],25,,,,,,,,,,,,,,,,Barcelona,217,00:20:25.927,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,3.335302,,,,,,,,,,,,98a7954a-d44a-438f-810a-c5abba2c0b91,88,,"[61.5, 41.0]",3773387,1,,,,,1.0228267,,Right Foot,,,,"[82.8, 75.9]",,High Pass,,40.88643,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,['0ad616d0-e30e-4780-b9f1-4322499a09c1'],51,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.717,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.676398,,,,,,,,,,,,39aced82-e8f3-41c7-96b9-34f733380f94,102,,"[96.2, 54.6]",3773387,2,,,,,2.8809903,,Left Foot,,,,"[91.7, 55.8]",,Ground Pass,,4.6572523,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,['fd603944-2437-43f1-b72a-6c763ccf3c18'],3,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.002,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.935764,,,,,,,,,,,,80b606bc-8c0b-46b0-949b-736772a7b36b,215,,"[93.7, 39.3]",3773387,3,,,,,2.145101,,Right Foot,,,,"[90.4, 44.4]",,Ground Pass,,6.074537,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['7371d15f-48fd-4875-8f4d-a772faa519eb'],26,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.019,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.244011,,,,,,,,,,,,04fc8ffb-7429-48f1-b837-249d34b945ac,1038,,"[54.2, 52.3]",3773387,22,,,,,0.09691763,,Right Foot,,,,"[68.6, 53.7]",,Ground Pass,,14.4678955,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,41,Barcelona,217,['e0e961e3-b81a-4ae2-ae1b-e336ba6c8e44'],24,,,,,,,,,,,,,,,,Barcelona,217,00:22:24.260,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.738001,,,,,,,,,,,,187886e2-ba7b-4f3d-861a-608b02ab8116,1244,,"[78.7, 60.2]",3773387,27,,,,,-0.035279475,,Right Foot,,,,"[87.2, 59.9]",,Low Pass,,8.505293,,Incomplete,Lionel Andrés Messi Cuccittini,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,50,Levante UD,221,"['6549b6f4-ff8c-4c83-8d80-630a5659cda2', 'f4a54139-bbac-4a88-a3d0-36eb33581a1b']",45,,,,,,,,,,,,,,,,Barcelona,217,00:27:45.071,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.427146,,,,,,,,,,,,ce8b7d1b-77cd-4beb-9bd1-9bb66604eeca,1275,,"[94.4, 60.6]",3773387,28,,,,,-1.0776007,6375abc7-3483-4b67-947d-6b04b080b083,Right Foot,,,,"[98.7, 52.6]",,Ground Pass,,9.0824,,,Lionel Andrés Messi Cuccittini,True,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,51,Barcelona,217,['97f8ed9d-93fc-4014-808d-c38ce6096082'],8,,,,,,,,,,,,,,,,Barcelona,217,00:28:08.534,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.962086,,,,,,,,,,,,7abc04b7-bde9-44c9-9f30-c5dfad5eb41d,1375,,"[42.3, 57.2]",3773387,31,,,,,1.4682164,,Right Foot,,,,"[44.4, 77.6]",,Ground Pass,,20.507803,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,57,Barcelona,217,"['825225cf-b88b-4963-bca6-f54fb14ae301', 'c2317535-fad2-4cfe-b7c6-199db22c3ae5']",17,,,,,,,,,,,,,,,,Barcelona,217,00:31:17.835,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.816532,,,,,,,,,,,,8364cc29-d3ca-49ad-9efb-059133ddaa5e,1418,,"[80.0, 63.9]",3773387,32,,,,,-0.84988105,,Right Foot,,,,"[106.8, 33.4]",,High Pass,,40.6016,,Incomplete,Lionel Andrés Messi Cuccittini,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,58,Barcelona,217,"['04b173a8-6b64-439b-a79c-b127104c14d4', 'ff414db8-a2aa-431c-8a7c-2a4ab9566f10']",34,,,,,,,,,,,,,,,,Barcelona,217,00:32:34.479,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.020968,,,,,,,,,,,,e55dfa01-588c-4d00-8109-631a7eb418ca,1690,,"[47.7, 54.6]",3773387,40,,,,,-0.7555563,,Head,,,,"[54.6, 48.1]",,Low Pass,,9.479451,,,Lionel Andrés Messi Cuccittini,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,71,Barcelona,217,['723739c9-1580-4c5a-add7-59ff7889f237'],57,,,,,,,,,,,,,,,,Barcelona,217,00:40:57.861,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,2.976338,,,,,,,,,,,,a8f9303b-9390-47fe-aa9c-f9b5e28509b4,2085,,"[14.6, 71.9]",3773387,49,,,,,-0.608845,,Right Foot,,,,"[53.9, 44.5]",,High Pass,,47.908768,,Incomplete,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,82,Barcelona,217,"['1252641b-fe32-4e57-8b77-b06f4a67ec7d', 'd97653f4-e391-4202-ada6-454ab8b4a6a6']",21,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.525,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.385899,,,,,,,,,,,,93a19851-133c-474f-bf37-74b88cac3112,2270,,"[24.2, 45.9]",3773387,52,,,,,0.69694453,,Right Foot,,,,"[42.0, 60.8]",,Ground Pass,,23.213142,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,90,Barcelona,217,['dac45166-dd1e-46d7-8942-5ef894228869'],51,,,,,,,,,,,,,,,,Barcelona,217,00:07:51.701,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.45447,,,,,,,,,,,,49f0e0ea-22cf-457d-8af1-ff8e262c063b,2608,,"[70.5, 22.3]",3773387,62,,,,,1.1811615,,Right Foot,,,,"[79.0, 43.0]",,Ground Pass,,22.37722,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,112,Barcelona,217,['bad57329-a1f7-4af9-9924-67c50861947f'],59,,,,,,,,,,,,,,,,Barcelona,217,00:17:59.676,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.012308,,,,,,,,,,,,c9b4de77-6959-452c-8d31-32644915a5b1,3247,,"[63.0, 34.6]",3773387,80,,,,,0.6913369,,Right Foot,,,,"[74.6, 44.2]",,Ground Pass,,15.057224,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,139,Barcelona,217,['6addccd0-c437-4c30-b875-ce6a9e2c07b5'],23,,,,,,,,,,,,,,,,Barcelona,217,00:35:23.791,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.981863,,,,,,,,,,,,53ee86f6-a7c4-4202-ba72-5732cfff80e4,3317,,"[70.8, 11.2]",3773387,81,,,,,1.3734008,,Right Foot,,,,"[74.6, 30.2]",,Ground Pass,,19.376274,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,140,Barcelona,217,"['9518871f-fba0-444c-9b46-205961a175e0', 'b4255d94-0011-40c9-a565-cff81c0ab40c']",57,,,,,,,,,,,,,,,,Barcelona,217,00:36:57.041,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.878335,,,,,,,,,,,,a0f345cc-a1a1-4e14-923b-80d4a68aa20d,3459,,"[95.9, 57.0]",3773387,85,,,,,-1.7720159,,Right Foot,,,,"[91.8, 36.9]",,Low Pass,,20.513897,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,144,Barcelona,217,"['826c9be4-5217-48fd-a2ac-36258c3a795a', 'e52ba5de-ff71-4ec3-96e0-601c063e3f33']",56,,,,,,,,,,,,,,,,Barcelona,217,00:40:56.679,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
